Symbol,Price,Change_%,High,Low,Open,Previous_Close,Volume,Average_Volume,RVOL,Yahoo_Close,Dollar_Volume
BOH,82.48,0.7205,83.04,81.95,82.19,81.89,426600.0,383380.0,1.11,82.4800033569336,35185968.0
BOOT,161.23,2.4528,162.43,157.54,158.44,157.37,434400.0,746454.0,0.58,161.22999572753906,70038312.0
BOW,31.39,-2.8173,32.6601,31.34,32.52,32.3,165000.0,214534.0,0.77,31.389999389648438,5179350.0
BOX,28.64,-0.5556,29.21,28.54,29.15,28.8,2360700.0,2396728.0,0.98,28.639999389648438,67610448.0
BP,39.2,1.6861,39.23,38.525,38.67,38.55,6979700.0,9537008.0,0.73,39.20000076293945,273604240.0
BR,147.47,0.1018,150.7125,145.78,150.24,147.32,797200.0,1613088.0,0.49,147.47000122070312,117563084.0
BRBR,12.48,2.716,12.68,12.11,12.38,12.15,3893100.0,6279382.0,0.62,12.479999542236328,48585888.0
BRBS,3.43,0.2924,3.45,3.41,3.41,3.42,169200.0,300128.0,0.56,3.430000066757202,580356.0
BRC,90.16,1.0649,90.9,88.82,88.82,89.21,112600.0,378290.0,0.3,90.16000366210938,10152016.0
BRCC,1.18,-0.8403,1.23,1.18,1.2,1.19,290600.0,1384788.0,0.21,1.1799999475479126,342908.0
BRN,1.03,-1.9048,1.0423,1.03,1.0423,1.05,5100.0,87826.0,0.06,1.0299999713897705,5253.0
BRO,67.66,-0.2653,68.76,67.345,68.56,67.84,1244100.0,3278782.0,0.38,67.66000366210938,84175806.0
BROS,67.56,2.925,67.94,65.27,65.86,65.64,2051100.0,3937494.0,0.52,67.55999755859375,138572316.0
BRSP,5.36,0.7519,5.37,5.32,5.34,5.32,1092300.0,1443254.0,0.76,5.360000133514404,5854728.0
BRT,14.85,0.0,15.115,14.44,14.71,14.85,52400.0,36724.0,1.43,14.850000381469727,778140.0
BRX,31.03,0.2909,31.22,30.78,31.16,30.94,1933500.0,2560206.0,0.76,31.030000686645508,59996505.0
BSX,44.77,-0.489,45.51,44.225,45.47,44.99,12038900.0,20950788.0,0.57,44.77000045776367,538981553.0
BTGO,5.13,-2.0992,5.465,5.07,5.28,5.24,895000.0,1574050.0,0.57,5.130000114440918,4591350.0
BTI,60.02,-1.3964,60.18,59.735,60.02,60.87,2452600.0,4172044.0,0.59,60.02000045776367,147205052.0
BTO,39.17,-0.102,40.0,38.97,39.44,39.21,47200.0,43128.0,1.09,39.16999816894531,1848824.0
BTU,23.37,-0.2561,23.83,23.15,23.43,23.43,1996400.0,3501278.0,0.57,23.3700008392334,46655868.0
BUDA,10.86,6.6798,10.8999,9.71,9.99,10.18,13200.0,15428.0,0.86,10.859999656677246,143352.0
BURL,327.72,1.9537,330.65,323.77,323.77,321.44,523300.0,834222.0,0.63,327.7200012207031,171495876.0
BURU,0.1481,4.8867,0.175,0.14075,0.1433,0.1412,74554200.0,23939852.0,3.11,0.14800000190734863,11041477.020000001
BV,14.3,0.07,14.43,14.215,14.32,14.29,458100.0,728302.0,0.63,14.300000190734863,6550830.0
BW,11.7,2.0942,11.755,10.975,11.34,11.46,4262000.0,3999110.0,1.07,11.699999809265137,49865400.0
BWA,64.99,0.4017,65.65,64.22,64.75,64.73,1486200.0,3366568.0,0.44,64.98999786376953,96588137.99999999
BWXT,186.0,-0.5294,188.6653,184.22,186.81,186.99,642800.0,1009786.0,0.64,186.0,119560800.0
BX,123.09,0.7695,125.77,122.8,124.28,122.15,2568800.0,5153596.0,0.5,123.08999633789062,316193592.0
BXC,54.17,4.5753,55.44,52.25,52.25,51.8,114000.0,148624.0,0.77,54.16999816894531,6175380.0
BXDC,21.38,1.5195,21.65,21.07,21.2,21.06,294600.0,1449643.0,0.2,21.3799991607666,6298548.0
BXMT,17.05,1.067,17.17,16.88,16.95,16.87,1260800.0,1546106.0,0.82,17.049999237060547,21496640.0
BXP,66.82,-0.1644,67.62,66.305,67.43,66.93,625300.0,1488554.0,0.42,66.81999969482422,41782545.99999999
BY,37.24,0.2423,37.44,37.04,37.04,37.15,191700.0,326356.0,0.59,37.2400016784668,7138908.0
BYD,86.2,-1.3391,88.51,85.91,87.65,87.37,626200.0,994918.0,0.63,86.19999694824219,53978440.0
BZH,31.89,1.5282,32.405,31.34,31.45,31.41,394700.0,679608.0,0.58,31.889999389648438,12586983.0
C,140.79,0.8741,141.44,139.75,141.39,139.57,10514200.0,12350550.0,0.85,140.7899932861328,1480294218.0
CABO,36.19,2.6084,37.28,34.7,34.7,35.27,260800.0,258098.0,1.01,36.189998626708984,9438352.0
CACI,486.45,0.6539,492.505,477.35,489.64,483.29,284200.0,300696.0,0.95,486.45001220703125,138249090.0
CAF,21.2,-0.3291,21.25,21.0809,21.25,21.27,10700.0,34304.0,0.31,21.200000762939453,226840.0
CAG,13.83,3.4405,13.89,13.38,13.46,13.37,11360600.0,18150720.0,0.63,13.829999923706055,157117098.0
CAH,235.8,0.8684,236.26,232.05,233.07,233.77,2842600.0,2502912.0,1.14,235.8000030517578,670285080.0
CAL,11.81,2.8746,11.93,11.655,11.67,11.48,295800.0,671022.0,0.44,11.8100004196167,3493398.0
CALX,40.39,1.6612,40.44,39.0644,39.49,39.73,979200.0,1032728.0,0.95,40.38999938964844,39549888.0
CALY,18.4,-0.379,18.72,18.27,18.27,18.47,1269600.0,2780764.0,0.46,18.399999618530273,23360640.0
CARR,69.34,2.2563,70.399,67.82,68.24,67.81,5640900.0,6465542.0,0.87,69.33999633789062,391140006.0
CARS,11.09,0.544,11.38,11.02,11.21,11.03,616300.0,817084.0,0.75,11.09000015258789,6834767.0
CAT,952.41,1.494,957.99,928.5016,930.68,938.39,1957700.0,3240618.0,0.6,952.4099731445312,1864533057.0
CATO,3.47,2.9674,3.51,3.3114,3.45,3.37,117500.0,78626.0,1.49,3.4700000286102295,407725.0
CATX,3.01,-5.0473,3.19,2.895,3.18,3.17,2813200.0,1848894.0,1.52,3.009999990463257,8467732.0
CAVA,72.18,5.8358,72.3598,68.06,68.2,68.2,2697300.0,3190628.0,0.85,72.18000030517578,194691114.00000003
CB,347.83,0.0086,348.87,343.08,348.76,347.8,1718600.0,1685730.0,1.02,347.8299865722656,597780638.0
CBAN,20.11,0.4496,20.13,19.93,19.95,20.02,163900.0,292178.0,0.56,20.110000610351562,3296029.0
CBL,52.37,0.3449,52.62,51.62,52.17,52.19,173700.0,296126.0,0.59,52.369998931884766,9096669.0
CBNA,41.89,-0.0954,42.47,41.35,42.0,41.93,7900.0,10030.0,0.79,41.88999938964844,330931.0
CBOE,268.07,0.0821,270.77,263.39,270.69,267.85,812600.0,1547968.0,0.52,268.07000732421875,217833682.0
CBRE,139.53,-1.0846,143.6899,139.27,142.98,141.06,914900.0,2340174.0,0.39,139.52999877929688,127655997.0
CBT,87.32,2.1048,89.38,85.615,85.83,85.52,362600.0,560464.0,0.65,87.31999969482422,31662231.999999996
CBU,66.78,0.7392,67.06,66.24,66.35,66.29,179500.0,304936.0,0.59,66.77999877929688,11987010.0
CBZ,37.79,2.6066,37.96,37.06,37.6,36.83,555400.0,816556.0,0.68,37.790000915527344,20988566.0
CC,17.81,2.4152,18.04,17.33,17.64,17.39,1952000.0,2844452.0,0.69,17.809999465942383,34765120.0
CCEL,3.42,-3.3625,3.52,3.26,3.26,3.539,3700.0,8622.0,0.43,3.4200000762939453,12654.0
CCI,79.66,3.8863,79.84,77.9325,78.17,76.68,5364200.0,4168674.0,1.29,79.66000366210938,427312172.0
CCJ,95.99,0.2611,97.74,95.07,96.5,95.74,2321800.0,3184698.0,0.73,95.98999786376953,222869582.0
CCO,2.4,-0.4149,2.42,2.4,2.4,2.41,5814700.0,8015410.0,0.73,2.4000000953674316,13955280.0
CCS,65.04,0.6967,66.78,65.01,65.02,64.59,140200.0,362604.0,0.39,65.04000091552734,9118608.0
CCU,11.1,1.2774,11.265,10.95,11.0,10.96,126200.0,158084.0,0.8,11.100000381469727,1400820.0
CDE,15.98,-0.2497,16.14,15.7,15.99,16.02,9996600.0,32175820.0,0.31,15.979999542236328,159745668.0
CDRE,28.95,-2.0636,30.01,28.95,29.63,29.56,244200.0,424264.0,0.58,28.950000762939453,7069590.0
CE,46.92,0.6003,47.435,46.48,47.12,46.64,1381400.0,1903856.0,0.73,46.91999816894531,64815288.0
CEE,21.09,0.6202,21.35,20.8,20.97,20.96,13600.0,26324.0,0.52,21.09000015258789,286824.0
CET,52.63,0.1713,53.13,52.425,52.7,52.54,40500.0,37436.0,1.08,52.630001068115234,2131515.0
CF,116.92,2.5434,116.98,113.3228,114.88,114.02,1116300.0,2946604.0,0.38,116.91999816894531,130517796.0
CFG,70.34,0.6871,70.67,69.735,70.23,69.86,3690600.0,4456588.0,0.83,70.33999633789062,259596804.0
CFND,3.37,-0.2959,3.46,3.28,3.28,3.38,35400.0,35006.0,1.01,3.369999885559082,119298.0
CFR,156.86,1.1022,157.69,155.51,156.05,155.15,461100.0,598546.0,0.77,156.86000061035156,72328146.0
CHCT,18.01,1.123,18.12,17.72,17.94,17.81,167100.0,193558.0,0.86,18.010000228881836,3009471.0000000005
CHD,96.36,0.7212,97.042,95.72,96.05,95.67,1368800.0,2063954.0,0.66,96.36000061035156,131897568.0
CHGG,0.8535,-4.5195,0.919,0.8472,0.8922,0.8939,539400.0,2060998.0,0.26,0.8500000238418579,460377.9
CHH,109.72,0.1004,112.78,109.585,110.8,109.61,508900.0,695376.0,0.73,109.72000122070312,55836508.0
CHMI,2.3,0.4367,2.32,2.27,2.29,2.29,172300.0,215236.0,0.8,2.299999952316284,396289.99999999994
CHPT,5.99,3.6332,6.0,5.75,5.85,5.78,409000.0,713436.0,0.57,5.989999771118164,2449910.0
CHWY,20.88,1.016,21.2,20.25,21.0,20.67,5944100.0,9932446.0,0.6,20.8799991607666,124112808.0
CI,293.46,0.5689,294.23,289.31,293.57,291.8,761500.0,1662446.0,0.46,293.4599914550781,223469789.99999997
CIA,5.66,1.2522,5.685,5.52,5.52,5.59,50900.0,112878.0,0.45,5.659999847412109,288094.0
CIEN,460.72,-0.3504,464.415,450.0,453.0,462.34,1282900.0,2884710.0,0.44,460.7200012207031,591057688.0
CII,25.77,0.1944,25.9,25.59,25.75,25.72,66100.0,70166.0,0.94,25.770000457763672,1703397.0
CIK,2.48,-0.4016,2.49,2.47,2.49,2.49,302700.0,708736.0,0.43,2.4800000190734863,750696.0
CIM,13.13,0.1526,13.2,13.05,13.16,13.11,432500.0,686590.0,0.63,13.130000114440918,5678725.0
CION,6.4,2.4,6.49,6.34,6.34,6.25,351800.0,575606.0,0.61,6.400000095367432,2251520.0
CITR,5.17,1.1742,5.3909,5.08,5.26,5.11,11600.0,45190.0,0.26,5.170000076293945,59972.0
CIX,27.04,3.5222,27.5,25.77,25.77,26.12,10800.0,5352.0,2.02,27.040000915527344,292032.0
CKX,10.55,1.833,10.8,10.325,10.5999,10.3601,5300.0,10348.0,0.51,10.550000190734863,55915.00000000001
CL,92.24,1.3515,92.72,91.32,91.32,91.01,4257100.0,5401472.0,0.79,92.23999786376953,392674904.0
CLB,11.1,1.0009,11.16,10.9,11.04,10.99,907900.0,870242.0,1.04,11.100000381469727,10077690.0
CLDI,0.1409,-5.8784,0.1489,0.1373,0.1479,0.1497,1289800.0,3770536.0,0.34,0.14100000262260437,181732.82
CLF,9.4,0.0,9.53,9.26,9.415,9.4,14392900.0,18235862.0,0.79,9.399999618530273,135293260.0
CLH,304.13,0.7353,304.97,301.53,303.44,301.91,354700.0,544434.0,0.65,304.1300048828125,107874911.0
CLPR,2.87,-2.381,2.93,2.84,2.93,2.94,40800.0,120100.0,0.34,2.869999885559082,117096.0
CLS,359.85,1.4291,361.6372,347.37,353.98,354.78,1169300.0,2092450.0,0.56,359.8500061035156,420772605.0
CLW,15.8,2.6641,15.98,15.375,15.46,15.39,88100.0,215224.0,0.41,15.800000190734863,1391980.0
CLX,96.56,3.7499,97.59,93.575,94.03,93.07,2188500.0,2991930.0,0.73,96.55999755859375,211321560.0
CM,117.78,2.1066,118.08,115.37,115.37,115.35,1105400.0,1401746.0,0.79,117.77999877929688,130194012.0
CMC,62.64,4.1916,62.99,60.57,60.64,60.12,1099000.0,1236942.0,0.89,62.63999938964844,68841360.0
CMDB,19.07,-0.0524,19.4,18.8,19.03,19.08,59600.0,53008.0,1.12,19.06999969482422,1136572.0
CMG,35.25,1.8786,35.78,34.65,34.96,34.6,12957600.0,19955430.0,0.65,35.25,456755400.0
CMI,675.95,0.3802,685.61,669.73,672.16,673.39,572900.0,1053354.0,0.54,675.9500122070312,387251755.0
CMP,29.84,2.7902,30.01,28.97,29.25,29.03,246400.0,660488.0,0.37,29.84000015258789,7352576.0
CMRE,14.94,2.1888,14.99,14.64,14.73,14.62,479900.0,487632.0,0.98,14.9399995803833,7169706.0
CMS,75.4,0.5333,75.62,74.99,75.06,75.0,2283700.0,3241484.0,0.7,75.4000015258789,172190980.0
CMT,24.24,3.5013,24.34,23.345,23.345,23.42,22700.0,29300.0,0.77,24.239999771118164,550248.0
CMTG,2.23,-1.3274,2.315,2.23,2.24,2.26,329600.0,633450.0,0.52,2.2300000190734863,735008.0
CNA,51.3,0.7661,51.48,50.7303,51.07,50.91,335500.0,579776.0,0.58,51.29999923706055,17211150.0
CNC,67.35,-0.3698,68.005,66.63,67.71,67.6,2186100.0,5724634.0,0.38,67.3499984741211,147233835.0
CNI,124.4,0.0483,125.26,123.95,124.9,124.34,1332500.0,1522128.0,0.88,124.4000015258789,165763000.0
CNK,29.04,-1.925,29.849,28.88,29.66,29.61,2118500.0,2265894.0,0.93,29.040000915527344,61521240.0
CNM,45.86,1.4377,46.365,45.34,45.48,45.21,1348600.0,2526286.0,0.53,45.86000061035156,61846796.0
CNMD,38.48,4.8787,38.83,36.405,37.3,36.69,1436300.0,573104.0,2.51,38.47999954223633,55268823.99999999
CNNE,14.59,1.2491,14.7291,14.32,14.51,14.41,332600.0,480204.0,0.69,14.59000015258789,4852634.0
CNO,51.96,-1.8326,52.74,51.05,52.58,52.93,1044000.0,845498.0,1.23,51.959999084472656,54246240.0
CNP,43.54,0.5078,43.7,43.32,43.37,43.32,6551000.0,6037402.0,1.09,43.540000915527344,285230540.0
CNQ,41.81,-0.1671,42.29,41.46,42.03,41.88,8711100.0,8717938.0,1.0,41.810001373291016,364211091.0
CNR,81.87,1.0866,82.05,80.655,81.14,80.99,359900.0,719398.0,0.5,81.87000274658203,29465013.0
CNS,77.4,0.6502,78.77,76.83,78.2,76.9,227300.0,292170.0,0.78,77.4000015258789,17593020.0
CNX,31.99,-1.9914,32.485,31.52,32.485,32.64,1666300.0,1908260.0,0.87,31.989999771118164,53304937.0
COF,201.52,0.7096,203.65,199.95,201.76,200.1,2380000.0,4771680.0,0.5,201.52000427246094,479617600.0
COHR,324.5,-0.8373,330.15,315.19,321.4,327.24,4025800.0,6131446.0,0.66,324.5,1306372100.0
COLD,15.51,-1.3359,15.84,15.43,15.81,15.72,2372700.0,4784596.0,0.5,15.510000228881836,36800577.0
COMP,11.72,-1.6779,12.27,11.71,12.0,11.92,8178600.0,14780332.0,0.55,11.720000267028809,95853192.0
CON,31.55,0.4777,31.69,31.25,31.45,31.4,793900.0,1000212.0,0.79,31.549999237060547,25047545.0
COOK,72.47,1.5128,73.14,69.115,71.9,71.39,45800.0,43574.0,1.05,72.47000122070312,3319126.0
COP,109.04,0.9443,109.42,107.61,108.85,108.02,6977100.0,7694470.0,0.91,109.04000091552734,760782984.0
COR,303.44,0.324,304.785,300.76,301.52,302.46,761500.0,1913204.0,0.4,303.44000244140625,231069560.0
COSO,26.42,0.4563,26.75,26.31,26.38,26.3,57900.0,135494.0,0.43,26.420000076293945,1529718.0
COTY,2.24,5.1643,2.28,2.145,2.17,2.13,7474800.0,12342802.0,0.61,2.240000009536743,16743552.000000002
COUR,5.71,0.7055,5.815,5.645,5.76,5.67,4551000.0,7130104.0,0.64,5.710000038146973,25986210.0
CPA,150.59,0.467,151.8399,149.45,150.05,149.89,201900.0,378060.0,0.53,150.58999633789062,30404121.0
CPAY,353.64,0.7062,356.26,350.0,356.26,351.16,419300.0,640540.0,0.65,353.6400146484375,148281252.0
CPHI,0.57,-10.9653,1.01,0.5423,0.7122,0.6402,30769200.0,972988.0,31.62,0.5699999928474426,17538444.0
CPK,128.87,0.7505,129.71,127.37,127.37,127.91,602700.0,173828.0,3.47,128.8699951171875,77669949.0
CPNG,18.8,-1.8789,19.32,18.75,19.29,19.16,12735600.0,24583866.0,0.52,18.799999237060547,239429280.0
CPS,27.75,1.5368,28.51,27.53,27.53,27.33,104200.0,163802.0,0.64,27.75,2891550.0
CPT,112.96,-0.2913,114.16,112.56,113.83,113.29,670500.0,1181702.0,0.57,112.95999908447266,75739680.0
CR,219.07,0.94,221.28,214.08,217.06,217.03,253100.0,519896.0,0.49,219.07000732421875,55446617.0
CRBG,30.55,0.8251,30.895,30.3,30.71,30.3,2104900.0,6346048.0,0.33,30.549999237060547,64304695.0
CRC,52.47,-0.304,53.04,51.68,52.88,52.63,543700.0,854612.0,0.64,52.470001220703125,28527939.0
CRCL,66.14,4.9675,72.855,65.07,70.66,63.01,36672200.0,15993674.0,2.29,66.13999938964844,2425499308.0
CRF,7.28,0.5525,7.28,7.22,7.23,7.24,724400.0,1115762.0,0.65,7.28000020980835,5273632.0
CRGY,9.47,-0.5252,9.615,9.355,9.58,9.52,3237900.0,6828166.0,0.47,9.470000267028809,30662913.000000004
CRI,40.19,2.9457,40.45,38.72,39.16,39.04,831900.0,1015740.0,0.82,40.189998626708984,33434060.999999996
CRK,12.92,-5.6245,13.585,12.81,13.56,13.69,3280500.0,2779244.0,1.18,12.920000076293945,42384060.0
CRL,233.41,-0.0813,237.86,232.6101,235.0,233.6,873200.0,896800.0,0.97,233.41000366210938,203813612.0
CRM,163.32,0.5046,166.3,162.42,165.6,162.5,8317700.0,15217800.0,0.55,163.32000732421875,1358446764.0
CRS,578.61,-2.0865,594.29,565.01,593.29,590.94,515300.0,761212.0,0.68,578.6099853515625,298157733.0
CRT,9.205,0.932,9.3,9.12,9.29,9.12,11400.0,21380.0,0.53,9.210000038146973,104937.0
CSL,330.09,0.0273,335.005,329.635,330.0,330.0,811600.0,444422.0,1.83,330.0899963378906,267901043.99999997
CSR,55.57,0.7068,56.45,54.9859,55.49,55.18,92000.0,158106.0,0.58,55.56999969482422,5112440.0
CSV,37.87,-0.5253,38.35,37.76,37.99,38.07,74500.0,128152.0,0.58,37.869998931884766,2821315.0
CSW,280.94,3.245,282.96,271.35,271.35,272.11,109800.0,137336.0,0.8,280.94000244140625,30847212.0
CTEV,31.24,-5.0456,33.45,30.62,33.39,32.9,60300.0,158102.0,0.38,31.239999771118164,1883772.0
CTGO,16.62,-0.8945,17.01,16.33,16.76,16.77,333900.0,572130.0,0.58,16.6200008392334,5549418.0
CTM,0.656,-2.2355,0.67505,0.656,0.6732,0.671,346700.0,5354810.0,0.06,0.656000018119812,227435.2
CTO,21.29,-0.6533,21.61,21.11,21.61,21.43,256500.0,427172.0,0.6,21.290000915527344,5460885.0
CTOS,10.55,3.1281,10.66,10.0052,10.08,10.23,668400.0,1116802.0,0.6,10.550000190734863,7051620.000000001
CTRE,40.22,-1.5663,41.095,40.03,40.92,40.86,1816600.0,2848888.0,0.64,40.220001220703125,73063652.0
CTRI,25.67,-2.3212,26.25,25.48,26.06,26.28,1563300.0,1585114.0,0.99,25.670000076293945,40129911.0
CTS,60.14,-1.3451,61.21,59.945,60.3,60.96,190900.0,346638.0,0.55,60.13999938964844,11480726.0
CTVA,85.68,2.1703,85.965,83.2325,83.99,83.86,2181800.0,4012132.0,0.54,85.68000030517578,186936624.0
CUBI,76.62,0.7098,77.35,76.1251,76.31,76.08,158100.0,340008.0,0.46,76.62000274658203,12113622.0
CURB,30.41,-0.2951,30.61,30.23,30.6,30.5,793900.0,1102684.0,0.72,30.40999984741211,24142499.0
CURV,1.98,1.5385,2.0,1.935,2.0,1.95,83700.0,516830.0,0.16,1.9800000190734863,165726.0
CUZ,30.26,-0.033,30.49,29.925,30.33,30.27,1113700.0,1856530.0,0.6,30.260000228881836,33700562.0
CVE,26.4,1.6166,26.405,26.025,26.1,25.98,7681200.0,8604868.0,0.89,26.399999618530273,202783680.0
CVI,30.97,-0.991,31.84,30.26,31.64,31.28,736500.0,962854.0,0.76,30.969999313354492,22809405.0
CVLG,46.11,-0.8387,46.665,45.29,46.23,46.5,117400.0,192110.0,0.61,46.11000061035156,5413314.0
CVM,1.38,2.2222,1.39,1.26,1.38,1.35,184000.0,592416.0,0.31,1.3799999952316284,253919.99999999997
CVNA,65.83,-1.9219,69.37,65.725,67.89,67.12,4761500.0,11586194.0,0.41,65.83000183105469,313449545.0
CVR,10.3999,4.5227,10.4,9.8,9.975,9.9499,1300.0,3964.0,0.33,10.399999618530273,13519.87
CVS,104.15,1.3034,105.46,102.4,103.69,102.81,9355800.0,8373878.0,1.12,104.1500015258789,974406570.0
CVU,5.16,-1.1494,5.34,5.035,5.15,5.22,85200.0,92352.0,0.92,5.159999847412109,439632.0
CVX,176.4,1.3502,176.42,173.51,174.965,174.05,5993900.0,9726628.0,0.62,176.39999389648438,1057323960.0
CW,754.76,-0.6516,767.9,741.05,757.4,759.71,121300.0,290860.0,0.42,754.760009765625,91552388.0
CWEN,33.67,0.899,33.8,33.25,33.28,33.37,982900.0,1380558.0,0.71,33.66999816894531,33094243.0
CWH,6.22,-3.7152,6.71,6.2046,6.51,6.46,1968900.0,2573506.0,0.77,6.21999979019165,12246558.0
CWT,49.71,1.2217,49.89,49.31,49.31,49.11,237100.0,552608.0,0.43,49.709999084472656,11786241.0
CXM,5.48,-0.3636,5.63,5.44,5.6,5.5,1782600.0,3758130.0,0.47,5.480000019073486,9768648.0
CXT,50.83,1.7618,51.3,49.74,50.32,49.95,542000.0,1072864.0,0.51,50.83000183105469,27549860.0
CXW,31.89,1.9501,31.97,31.1,31.2,31.28,753500.0,1324714.0,0.57,31.889999389648438,24029115.0
CYD,46.19,-1.8696,47.54,44.89,46.95,47.07,151400.0,221638.0,0.68,46.189998626708984,6993166.0
CYH,3.57,-3.5135,3.758,3.555,3.73,3.7,840700.0,1519154.0,0.55,3.569999933242798,3001299.0
D,70.08,0.9071,70.265,69.43,69.57,69.45,3956900.0,7854668.0,0.5,70.08000183105469,277299552.0
DAC,128.39,0.8325,128.9,126.82,127.6,127.33,89200.0,95048.0,0.94,128.38999938964844,11452387.999999998
DAL,87.39,-1.809,89.2,85.35,87.94,89.0,10934900.0,7879844.0,1.39,87.38999938964844,955600911.0
DAN,27.33,3.562,27.47,26.38,26.42,26.39,1725800.0,1600850.0,1.08,27.329999923706055,47166114.0
DAR,60.83,1.0633,61.31,59.22,61.09,60.19,1806900.0,2471544.0,0.73,60.83000183105469,109913727.0
DB,35.77,1.0452,35.97,35.51,35.93,35.4,1377300.0,2902614.0,0.47,35.77000045776367,49266021.00000001
DBD,85.26,0.3177,86.9285,83.81,84.53,84.99,259700.0,324852.0,0.8,85.26000213623047,22142022.0
DBI,5.52,1.845,5.545,5.4,5.49,5.42,595600.0,697634.0,0.85,5.519999980926514,3287711.9999999995
DC,4.5,0.0,4.53,4.38,4.49,4.5,1381500.0,1518862.0,0.91,4.5,6216750.0
DCH,5.13,0.1953,5.31,5.11,5.14,5.12,2527900.0,4372608.0,0.58,5.130000114440918,12968127.0
DCI,89.24,0.8134,90.19,88.23,88.4,88.52,533900.0,762386.0,0.7,89.23999786376953,47645236.0
DCO,165.05,-3.3891,169.5,163.08,169.32,170.84,269000.0,262608.0,1.02,165.0500030517578,44398450.0
DCOM,39.8,0.2771,39.98,39.48,39.56,39.69,168500.0,314688.0,0.54,39.79999923706055,6706299.999999999
DD,134.68,-0.0816,136.18,134.12,135.04,134.79,1051700.0,1388455.0,0.76,134.67999267578125,141642956.0
DDD,3.07,-1.2862,3.235,3.0601,3.14,3.11,2679800.0,5159934.0,0.52,3.069999933242798,8226986.0
DDS,523.78,2.6235,526.47,506.45,515.65,510.39,87800.0,124258.0,0.71,523.780029296875,45987884.0
DE,586.86,-1.0187,599.4393,586.68,596.22,592.9,782100.0,1335768.0,0.59,586.8599853515625,458983206.0
DEA,24.87,0.4848,24.93,24.42,24.93,24.75,363000.0,419072.0,0.87,24.8700008392334,9027810.0
DEC,13.38,-2.193,13.78,13.24,13.78,13.68,766500.0,1017652.0,0.75,13.380000114440918,10255770.0
DECK,105.99,1.6593,107.09,104.19,105.3,104.26,1755000.0,2199874.0,0.8,105.98999786376953,186012450.0
DEI,12.01,1.0943,12.099,11.83,11.99,11.88,2543900.0,2561600.0,0.99,12.010000228881836,30552239.0
DELL,434.97,-3.3872,452.8,433.24,449.11,450.22,5137000.0,9286092.0,0.55,434.9700012207031,2234440890.0
DEO,82.03,1.7616,82.11,80.42,80.49,80.61,562300.0,1242398.0,0.45,82.02999877929688,46125469.0
DFH,15.83,1.4094,16.5299,15.66,15.66,15.61,536600.0,780154.0,0.69,15.829999923706055,8494378.0
DFIN,44.66,-0.8217,46.015,44.555,45.61,45.03,156400.0,350732.0,0.45,44.65999984741211,6984823.999999999
DFP,20.77,0.1446,20.79,20.6628,20.79,20.74,25900.0,55188.0,0.47,20.770000457763672,537943.0
DG,118.92,2.7564,119.04,116.35,116.35,115.73,2226100.0,3620340.0,0.61,118.91999816894531,264727812.0
DGX,207.44,-0.2932,209.86,207.0301,208.25,208.05,614800.0,845098.0,0.73,207.44000244140625,127534112.0
DHF,2.41,0.4167,2.41,2.39,2.4,2.4,458400.0,248038.0,1.85,2.4100000858306885,1104744.0
DHI,151.58,1.3574,153.935,149.65,149.65,149.55,1666600.0,2267288.0,0.74,151.5800018310547,252623228.00000003
DHR,199.05,1.5665,199.84,195.05,197.58,195.98,3847600.0,4457510.0,0.86,199.0500030517578,765864780.0
DHX,4.01,1.2626,4.08,3.96,4.01,3.96,124700.0,248418.0,0.5,4.010000228881836,500047.0
DHY,1.77,-1.1173,1.79,1.77,1.78,1.79,799100.0,709432.0,1.13,1.7699999809265137,1414407.0
DIN,35.71,1.7669,36.43,35.1,35.43,35.09,411300.0,446154.0,0.92,35.709999084472656,14687523.0
DINO,78.07,0.7095,78.77,76.185,77.76,77.52,1693000.0,2448230.0,0.69,78.06999969482422,132172509.99999999
DIS,95.62,-0.5719,97.05,95.52,96.89,96.17,10672500.0,10185720.0,1.05,95.62000274658203,1020504450.0
DIT,70.5,0.7143,70.92,70.5,70.92,70.0,0.0,336.0,0.0,70.5,0.0
DK,55.51,-1.0341,57.57,54.93,56.83,56.09,1053300.0,1235684.0,0.85,55.5099983215332,58468683.0
DKS,217.98,0.3037,219.97,216.48,217.74,217.32,635700.0,1202160.0,0.53,217.97999572753906,138569886.0
DLB,49.8,-0.6385,50.64,49.55,50.32,50.12,502000.0,939050.0,0.53,49.79999923706055,24999600.0
DLR,180.41,0.6022,181.32,179.33,180.0,179.33,2439000.0,2828876.0,0.86,180.41000366210938,440019990.0
DLX,24.51,1.4067,24.585,24.07,24.48,24.17,271200.0,500034.0,0.54,24.510000228881836,6647112.0
DMA,7.81,1.8253,7.81,7.63,7.63,7.67,24100.0,23864.0,1.01,7.809999942779541,188221.0
DMB,10.92,-0.7273,11.02,10.9,11.02,11.0,39300.0,50602.0,0.78,10.920000076293945,429156.0
DMO,10.64,-0.0939,10.7,10.6,10.66,10.65,55100.0,38936.0,1.42,10.640000343322754,586264.0
DNA,9.09,-6.5776,9.805,8.84,9.73,9.73,1084900.0,1340026.0,0.81,9.09000015258789,9861741.0
DNOW,13.05,1.6355,13.14,12.835,12.85,12.84,1434800.0,3304010.0,0.43,13.050000190734863,18724140.0
DNP,10.99,0.7333,11.04,10.91,10.95,10.91,1046000.0,692318.0,1.51,10.989999771118164,11495540.0
